,Date,ABG-P.MC,ABE.MC,ANA.MC,ACS.MC,AMS.MC,MTS.MC,POP.MC,SAB.MC,SAN.MC,BKIA.MC,BKT.MC,BBVA.MC,BME.MC,CABK.MC,DIA.MC,ENG.MC,ELE.MC,FCC.MC,FER.MC,GAM.MC,GAS.MC,GRF.MC,IAG.MC,IBE.MC,ITX.MC,IDR.MC,JAZ.MC,MAP.MC,TL5.MC,OHL.MC,REE.MC,REP.MC,SCYR.MC,TRE.MC,TEF.MC
10,2007-01-15,7.294835324985875e-05,0.014714898835070713,-0.030626409855977758,-0.003404834865509021,-0.0008242962727378014,-0.006412674462467072,-0.0005805515239478697,0.008726003490401313,0.008695652173912993,0.0034154279643809245,-0.003257328990228125,0.006269592476489061,0.007403751233958422,-4.442882535345987e-05,-0.0004567622814126037,0.003499562554680757,-0.015841584158415856,0.012662391054102828,0.017758046614872347,-0.0005141388174806362,0.0,0.024084778420038644,-0.0008645992915953817,-0.003787878787878896,0.005934718100890191,-0.01157742402315487,0.016949152542372836,0.0,0.005710206995003464,-0.06007067137809175,0.01679841897233203,0.017704517704517864,0.012857836001940905,0.012831125827814429,0.005295675198587757
11,2007-01-16,7.294835324985875e-05,0.0049291435613061365,0.0026968247063940964,-0.0003403675970047315,-0.0008242962727378014,0.0133792048929664,0.005252407353370181,-0.0034782608695651533,0.007299270072992803,0.0034154279643809245,0.01993355481727588,0.0007843137254901488,-0.0009861932938856066,-4.442882535345987e-05,-0.0004567622814126037,0.021447721179624683,-0.005416051206302286,-0.00750775257058922,-0.00770925110132159,0.006207966890843243,0.0,0.01964636542239706,-0.0008645992915953817,0.015384615384615332,0.005970149253731405,-0.019162526614620257,0.035087719298245716,0.011857707509881577,0.009365994236311126,0.007117437722419685,0.032126466088730155,0.006760909649661917,0.0021881838074397923,-0.0037113402061855756,0.008904719501335645
12,2007-01-17,7.294835324985875e-05,0.005576208178438735,0.009661835748792312,0.0,-0.0008242962727378014,-0.006079027355623157,0.02237470167064437,0.005244755244755206,0.002928257686676261,0.0034154279643809245,-0.02166847237269787,0.0007849293563579883,-0.03244274809160308,-4.442882535345987e-05,-0.0004567622814126037,0.030386740331491687,-0.009268292682926838,0.0037680209698558453,-0.0011001100110010764,0.0015544041450776813,0.0,-0.02115384615384619,-0.0008645992915953817,0.0038610038610038533,-0.005934718100890191,0.02771699489423773,-0.01724137931034475,-0.003937007874015852,0.02891030392883631,-0.06688804554079686,0.0030690537084399057,0.002464571780653069,0.01106194690265494,0.018907563025210017,0.003574620196604261
13,2007-01-18,7.294835324985875e-05,-0.012239902080783294,-0.02850072531785996,-0.008771929824561429,-0.0008242962727378014,-0.004538577912254205,-0.0020839535576064887,-0.006944444444444421,-0.01726618705035976,0.0034154279643809245,0.0,-0.010869565217391351,0.008177008177008283,-4.442882535345987e-05,-0.0004567622814126037,-0.018083182640144742,0.0009765625,-0.0050529747351263365,-0.009803921568627416,0.009942438513867112,0.0,-0.017941454202077378,-0.0008645992915953817,-0.007662835249042098,-0.008823529411764675,-0.0036337209302325095,0.0,0.0039525691699606735,0.0,-0.003780718336483968,-0.008117706747843734,-0.0018450184501845879,0.0,-0.02298850574712641,-0.008857395925597866
14,2007-01-19,7.294835324985875e-05,0.012391573729863659,-0.0118887015177066,-0.0006743088334456582,-0.0008242962727378014,-0.013064576334453126,-0.002672209026128192,0.006993006993007089,0.00870827285921627,0.0034154279643809245,-0.008592910848549962,0.006250000000000089,0.011186770428015523,-4.442882535345987e-05,-0.0004567622814126037,-0.0018050541516244636,-0.0034063260340633232,0.010874938210578387,0.005476451259583737,-0.025993883792049036,0.0,0.0028409090909089496,-0.0008645992915953817,-0.009487666034155516,0.0029498525073745623,0.01027900146842886,-0.016949152542372947,0.007968127490039834,0.012003000750187455,0.011472275334607929,-0.01153460381143434,0.002466091245376223,0.015635470180924704,-0.00975609756097573,0.006238859180035528
15,2007-01-22,7.294835324985875e-05,0.0,0.013415363581987359,0.00304362529590807,-0.0008242962727378014,-0.022619481940897468,-0.004139562389118835,-0.0017452006980803734,0.0014534883720929148,0.0034154279643809245,0.01305767138193703,-0.004665629860031051,0.0024378352023401995,-4.442882535345987e-05,-0.0004567622814126037,-0.02378854625550653,-0.010115606936416222,-0.012046231482988778,0.006615214994487362,-0.017526289434151132,0.0,0.014409221902017322,-0.0008645992915953817,0.003809523809523707,0.0,0.01263940520446094,0.017241379310344973,0.008032128514056103,0.005279034690799378,0.0014360938247965913,-0.02062868369351656,0.0006169031462059937,0.01565335753176056,-0.05129193983802538,0.0026809651474530853
16,2007-01-23,7.294835324985875e-05,-0.003703703703703653,-0.03868900936421882,-0.011697860962566864,-0.0008242962727378014,-0.04461484837922625,-0.005586592178770888,-0.005208333333333259,-0.02272727272727271,0.0034154279643809245,-0.0075593952483801186,-0.01304681504221028,-0.0034013605442175803,-4.442882535345987e-05,-0.0004567622814126037,-0.03404255319148941,-0.005270723526593191,-0.018533312030675875,-0.010905125408942172,-0.006467661691542448,0.0,-0.010456273764258506,-0.0008645992915953817,-0.009433962264150941,0.008928571428571397,-0.00591278640059123,-0.0491803278688524,-0.007968127490039724,-0.01777777777777778,-0.018327067669172914,-0.02816229116945101,-0.019358741681790748,0.007082476582133791,0.004260263361735017,-0.004448398576512469
17,2007-01-24,7.294835324985875e-05,0.0018552875695732047,0.0018928483252407253,0.0036900369003691758,-0.0008242962727378014,-0.014766483516483462,-0.004099560761346988,0.006993006993007089,0.004279600570613384,0.0034154279643809245,-0.02628811777076756,0.003079291762894565,0.006356968215158965,-4.442882535345987e-05,-0.0004567622814126037,0.020851433536055675,-0.010900473933649346,0.008052826542116255,0.00658616904500553,0.012594458438287104,0.0,-0.029520295202952074,-0.0008645992915953817,0.001890359168241984,-0.020408163265306256,0.0,0.0,-0.003968253968254065,-0.006622516556291425,-0.003278688524590123,-0.0066382171645329455,0.004863221884498614,0.006206896551724128,0.010172143974960912,-0.002661934338952898
18,2007-01-25,7.294835324985875e-05,0.007476635514018781,0.007796300904039155,0.016019086571233743,-0.0008242962727378014,0.009358752166377826,-0.002628504672897325,0.007042253521126751,0.011544011544011523,0.0034154279643809245,0.01602564102564097,0.014843750000000044,0.033350176856998585,-4.442882535345987e-05,-0.0004567622814126037,0.0034873583260679464,0.008122312470138615,0.01587041884816753,0.015607580824972043,0.03170478170478197,0.0,0.007434944237918238,-0.0008645992915953817,0.0037950664136623398,0.02083333333333348,0.0014803849000739608,0.01666666666666661,0.016129032258064502,0.017977528089887732,-0.005589194224499217,0.006682577565632508,0.006731946144430846,0.009280742459396809,-0.01312741312741317,0.005352363960749118
19,2007-01-26,7.294835324985875e-05,0.0018726591760300781,-0.01374233128834357,-0.004411265693926025,-0.0008242962727378014,-0.012324546388223223,0.0011695906432749315,-0.0017574692442883233,-0.01141226818830243,0.0034154279643809245,0.0010695187165774556,-0.004665629860031051,0.013312852022529407,-4.442882535345987e-05,-0.0004567622814126037,-0.002608695652173809,-0.00805687203791472,-0.008757703535517303,-0.009933774834437026,-0.00773594636410535,0.0,-0.00278035217794248,-0.0008645992915953817,-0.01679104477611959,-0.0260869565217392,-0.0014781966001478075,-0.016393442622950727,0.008130081300812941,-0.0014958863126401931,-0.0380824372759857,-0.005695301376364537,0.001225490196078427,-0.012826385707741528,-0.010695187165775444,-0.0017809439002670624
20,2007-01-29,7.294835324985875e-05,-0.0006238303181536066,0.0032003938946332244,0.0006791171477080749,-0.0008242962727378014,-0.006800408024481452,-0.0005844535359438295,0.005300353356890497,-0.007082152974504208,0.0034154279643809245,0.0,-0.006182380216383288,-0.003571428571428559,-4.442882535345987e-05,-0.0004567622814126037,0.003490401396160525,0.007159904534606244,-0.004359761020507058,0.0,0.0015495867768595686,0.0125180548868562,-0.01730418943533707,-0.0008645992915953817,-0.003717472118959009,-0.014285714285714237,-0.0029476787030214835,-0.031746031746031744,-0.027667984189723268,-0.0014936519790890168,0.007674943566591486,0.0009501187648455199,-0.010909090909090868,-0.006146141588891485,-0.0030464584920031346,-0.000889679715302516
21,2007-01-30,7.294835324985875e-05,-0.011713933415536282,-0.015272727272727328,0.004091374019774996,-0.0008242962727378014,0.0013619339462036528,0.0020497803806736052,0.001769911504424737,-0.0042313117066290476,0.0034154279643809245,0.006458557588805203,0.008573655494933606,-0.009100101112234582,-4.442882535345987e-05,-0.0004567622814126037,0.003502626970227851,0.00431447746883995,-0.0019339242546333453,-0.0065789473684209065,-0.003602676273803396,0.0,-0.0009099181073702887,-0.0008645992915953817,0.011278195488721776,-0.016853932584269704,0.005930318754633125,0.016129032258064502,0.0,-0.00667655786350152,0.00045167118337841034,-0.02047463936714744,0.0,0.003884826325411428,-0.00492610837438423,-0.002661934338952898
22,2007-01-31,7.294835324985875e-05,-0.0012315270935960856,0.02773855992027241,-0.011126095751854416,-0.0008242962727378014,-0.027483443708609227,-0.0035016049022470463,-0.00702987697715296,0.005673758865248235,0.0034154279643809245,-0.005353319057815886,-0.013076923076923095,-0.015430562468889962,-4.442882535345987e-05,-0.0004567622814126037,-0.01636520241171402,0.0038498556304138454,-0.009893090793043012,-0.015118790496760346,-0.014205986808726643,0.0,-0.04434782608695653,-0.0008645992915953817,0.0,-0.011111111111111072,-0.0007407407407407085,0.0,-0.007843137254901933,0.01812688821752273,-0.015562472209870946,-0.02406902815622169,-0.0054249547920434136,-0.009282318315598892,-0.017863788611834797,-0.0035366931918656697
23,2007-02-01,7.294835324985875e-05,-0.0024570024570026443,-0.01092492196484307,-0.006365159128978282,-0.0008242962727378014,0.010709504685408213,-0.0005832604257799412,-0.005244755244755095,0.0,0.0034154279643809245,-0.007438894792773709,-0.007633587786259555,0.0070175438596491455,-4.442882535345987e-05,-0.0004567622814126037,-0.026006711409396036,-0.016098484848484862,-0.003022589882277993,0.0,-0.002530364372469673,0.0,-0.012027491408934776,-0.0008645992915953817,-0.005607476635513864,0.014084507042253502,-0.0036900369003690647,0.045454545454545636,-0.007782101167315147,0.004552352048558417,-0.001775410563693014,-0.0009074410163338877,-0.003004807692307709,-0.010528673835125455,-0.008852821836960456,-0.0017652250661959192
24,2007-02-02,7.294835324985875e-05,-0.004889975550122161,-0.0029484029484029284,0.004036326942482349,-0.0008242962727378014,-0.0073089700996678,-0.006662804171494896,0.0,0.008583690987124415,0.0034154279643809245,0.0,-0.0022848438690024064,0.0035211267605634866,-4.442882535345987e-05,-0.0004567622814126037,-0.022950819672131084,0.024745269286754024,-0.003645585671263385,-0.009625668449197877,-0.009027081243731194,0.0,0.01837270341207353,-0.0008645992915953817,-0.003724394785847407,-0.0028089887640450058,0.0,-0.029411764705882363,0.015810276679841806,0.008416220351950887,0.018995929443690773,-0.0186999109528051,-0.011289364230540609,-0.0013422818791947178,-0.0036751194413818795,0.0017683465959328348
25,2007-02-05,7.294835324985875e-05,-0.0012210012210012169,-0.001880160222349381,0.0,-0.0008242962727378014,0.0013306719893546592,-0.00861573808156224,-0.003484320557491372,-0.007102272727272706,0.0034154279643809245,0.0,-0.020879940343027537,0.0040404040404038435,-4.442882535345987e-05,-0.0004567622814126037,0.01836393989983298,0.0068392769907181785,0.002383222116301376,-0.033092037228541926,-0.005982053838484379,0.0,0.02511210762331828,-0.0008645992915953817,-0.02717391304347816,0.0028169014084507005,-0.023071377072818918,0.0149253731343284,-0.02316602316602323,-0.0090978013646702,-0.0018058690744920949,-0.003106968486462525,0.005376344086021501,-0.012154696132596676,-0.008743169398907069,0.001771479185119773
26,2007-02-06,7.294835324985875e-05,0.0006108735491752171,-0.04712572051721453,-0.019459102902374625,-0.0008242962727378014,-0.007920792079208039,-0.00995166334944564,-0.003472222222222099,-0.0014184397163120588,0.0034154279643809245,-0.005285412262156508,-0.008136094674556116,-0.011482775836245684,-4.442882535345987e-05,-0.0004567622814126037,-0.010734929810074291,-0.0038929440389294796,-0.020541549953314808,0.0,-0.036040365209034086,0.0,-0.008007117437722422,-0.0008645992915953817,-0.02816901408450712,-0.005602240896358524,-0.0021582733812950394,-0.05633802816901401,-0.018939393939394037,-0.01713859910581228,-0.003150315031503204,-0.02720207253886009,0.002995805871779389,-0.009413309982486906,-0.009382894261999342,-0.01138353765323996
27,2007-02-07,7.294835324985875e-05,0.01174289245982707,-0.010024676125848342,0.0,-0.0008242962727378014,0.007648819421350206,0.001138627953316318,0.008756567425569184,-0.004237288135593209,0.0034154279643809245,-0.005257623554153379,0.006701414743112365,-0.0059553349875929315,-4.442882535345987e-05,-0.0004567622814126037,0.0074875207986688785,-0.00048638132295708564,0.008000000000000007,-0.008205128205128198,0.007748184019370496,0.0,-0.002661934338952898,-0.0008645992915953817,0.0017636684303350414,-0.013812154696132615,0.013119533527696792,0.0,0.015384615384615332,-0.007396449704141994,-0.039757994814174635,0.0082716586852416,0.006027727546714878,0.022839229735781563,-0.0014414414414414267,-0.007819287576020795
28,2007-02-08,7.294835324985875e-05,-0.00492004920049216,0.018216080402010167,-0.003614853762734072,-0.0008242962727378014,0.006695681285570743,0.0019965772960639505,0.0,-0.0042194092827004814,0.0034154279643809245,0.001052631578947416,-0.0014869888475835813,-0.011285574092247286,-4.442882535345987e-05,-0.0004567622814126037,-0.007431874483897594,0.0,-0.0190798584397599,-0.02888446215139429,-0.035497431106959465,-0.02119205298013227,0.015315315315315381,-0.0008645992915953817,-0.003514938488576536,-0.005494505494505475,0.0021913805697590942,-0.01388888888888895,-0.011406844106463756,0.005952380952380931,-0.02115059221658211,-0.0013043478260870154,-0.0012040939193256328,-0.007996446023989523,-0.012103951584193641,-0.0017346053772766545
29,2007-02-09,7.294835324985875e-05,0.003084515731030191,0.009031849152273841,0.012982689747004006,-0.0008242962727378014,0.007080242751180021,0.0,0.007054673721340388,0.00994318181818188,0.0034154279643809245,0.00849256900212314,0.015094339622641506,0.019509754877438782,-4.442882535345987e-05,-0.0004567622814126037,0.0,-0.000486144871171712,0.004792826221397428,0.011077542799597051,0.002340823970037542,0.0,-0.0009000900090009313,-0.0008645992915953817,0.0070796460176991705,0.005524861878453136,-0.001458789204960009,0.02857142857142869,0.015444015444015413,-0.004444444444444473,-0.005887300252312877,-0.0008688097306689402,0.004839685420447547,0.014192385672448847,-0.00812146892655363,0.006108202443280808
30,2007-02-12,7.294835324985875e-05,-0.0036877688998154796,0.0021437078205637228,-0.0013297872340425345,-0.0008242962727378014,-0.012321012321012348,-0.0025604551920340728,-0.005263157894736858,-0.00984528832630105,0.0034154279643809245,0.0010626992561104665,-0.006001500375093728,-0.004977600796416182,-4.442882535345987e-05,-0.0004567622814126037,0.0016542597187758634,-0.002424830261881672,0.009048361934477668,0.012232415902140524,-0.002801120448179373,0.0,-0.009803921568627529,-0.0008645992915953817,0.0,-0.010928961748633892,-0.0014566642388929019,0.0,-0.007662835249042098,0.0067114093959730345,-0.01938144329896907,0.003924989097252586,-0.007803121248499356,-0.0040385909804800954,0.012513407222023655,0.0
31,2007-02-13,7.294835324985875e-05,0.0,-0.013163049439786856,-0.0046326935804102964,-0.0008242962727378014,-0.023732119635890725,-0.012363023321157796,-0.006968641114982632,-0.005594405594405605,0.0034154279643809245,0.004268943436499528,-0.007446016381235988,-0.0034722222222222103,-4.442882535345987e-05,-0.0004567622814126037,-0.017073170731707332,-0.0009689922480620172,0.0029729306837740217,-0.012084592145015005,-0.004646840148698761,0.0,-0.005319148936170136,-0.0008645992915953817,-0.00702987697715296,-0.002724795640326905,-0.0021802325581394832,-0.03749999999999998,-0.003816793893129833,-0.0007451564828613312,-0.03154952076677309,-0.024670353041259085,-0.002395209580838276,0.0,-0.012358757062146952,-0.006932409012131546
32,2007-02-14,7.294835324985875e-05,0.003082614056720168,0.011170971319917513,-0.007879185817465606,-0.0008242962727378014,-0.013786470022443044,0.0011251758087202912,-0.0017391304347825767,0.0014005602240896307,0.0034154279643809245,0.0,-0.0014869888475835813,-0.01754385964912275,-4.442882535345987e-05,-0.0004567622814126037,0.0032626427406199365,0.0009699321047527133,0.0,0.008121827411167626,-0.029756537421100068,0.0,-0.005291005291005346,-0.0008645992915953817,0.005300353356890497,-0.013440860215053864,0.008797653958944274,0.012658227848101113,0.011583011583011782,-0.007396449704141994,-0.0586466165413535,0.010313708637731178,0.008454106280193274,0.010886822408709309,0.005324813631522929,0.006102877070618851
33,2007-02-15,7.294835324985875e-05,-0.0018461538461539413,-0.002213438735177875,-0.009430894308943059,-0.0008242962727378014,-0.015156299336911871,-0.012225618227285516,-0.003466204506065829,0.005633802816901401,0.0034154279643809245,0.01187904967602593,0.024371667936024192,-0.01724137931034475,-4.442882535345987e-05,-0.0004567622814126037,-0.009693053311793265,-0.0009689922480620172,-0.0010940919037198962,0.003054989816700493,-0.0022492127755285862,0.0,0.0017667844522968323,-0.0008645992915953817,0.001769911504424737,-0.010638297872340273,-0.002194586686174005,0.025974025974025983,-0.007662835249042098,0.0037119524870081744,0.005671077504725952,0.004749568221070755,0.0060753341433776855,-0.0051895306859205395,0.0,-0.004340277777777679
34,2007-02-16,7.294835324985875e-05,-0.005507955936352449,-0.005503144654088078,-0.01284109149277679,-0.0008242962727378014,-0.007832080200501301,0.0013912075681692393,-0.02037351443123936,-0.006993006993007089,0.0034154279643809245,-0.009625668449197877,0.003055767761650285,-0.002865329512894088,-4.442882535345987e-05,-0.0004567622814126037,0.0032414910858995505,-0.0014513788098694524,0.0,0.006147540983606703,-0.014627659574467988,0.0017691287041132766,-0.022452504317789224,-0.0008645992915953817,-0.013961605584642213,0.002666666666666595,-0.01156905278380338,-0.02531645569620256,-0.007604562737642539,-0.010286554004408477,-0.003766478342749569,-0.011101622544833491,-0.0006071645415905991,0.0020348179968348035,-0.005296610169491457,-0.005181347150259086
35,2007-02-19,7.294835324985875e-05,-0.002442002442002433,0.0011806375442739991,-0.006062539885130835,-0.0008242962727378014,0.01623686723973261,-0.0033277870216307237,-0.011744966442953086,-0.0027894002789399237,0.0034154279643809245,-0.002134471718249653,0.0022970903522203656,0.005280844935189766,-4.442882535345987e-05,-0.0004567622814126037,0.018992568125516085,0.0009685230024214507,-0.0018720748829952336,0.005149330587023604,0.0075926753014738954,0.013901345291479794,0.006956521739130528,-0.0008645992915953817,0.012367491166077826,0.013513513513513377,0.003628447024673465,0.012820512820512995,0.0,0.004428044280442745,0.008738601823708114,0.013852813852813785,0.005494505494505475,0.0009051821679113561,0.014690075241848843,0.0017301038062282892
36,2007-02-20,7.294835324985875e-05,0.0073800738007379066,0.012592651629871776,0.0,-0.0008242962727378014,-0.015977443609022646,-0.001108033240997175,0.0067567567567568,0.00843881856540074,0.0034154279643809245,0.0021390374331551327,0.0077160493827159735,-0.03876326718966328,-4.442882535345987e-05,-0.0004567622814126037,0.01593959731543615,0.0,0.018430251032729442,-0.004102564102564044,0.010379061371841079,0.0,-0.046434494195688236,-0.0008645992915953817,0.005328596802842035,0.010928961748633892,0.01697416974169741,0.06849315068493156,0.0,0.011949215832711024,0.0022848438690021844,-0.0008650519031141446,0.0012224938875304847,-0.002483069977426644,0.004318100035984207,0.006092254134029584
37,2007-02-21,7.294835324985875e-05,-0.003065603923972815,-0.011190795176924895,-0.0022285896211398093,-0.0008242962727378014,-0.009310986964618184,0.016901408450704203,0.0,-0.005594405594405605,0.0034154279643809245,0.004296455424274814,0.0,0.008845437616387342,-4.442882535345987e-05,-0.0004567622814126037,0.003367003367003241,-0.001933301111648245,-0.018709073900841974,-0.009146341463414642,-0.004492362982929099,0.0,0.020304568527918843,-0.0008645992915953817,0.0,-0.013477088948786964,-0.008778346744696353,0.028169014084507005,0.003816793893129722,0.009042954031650341,0.0022900763358779663,0.006530256856769778,0.002450980392156854,-0.0006767426122264997,0.007979688066739099,0.007894736842105177
38,2007-02-22,7.294835324985875e-05,0.0030750307503073504,0.0022115156780664336,-0.004121750158528782,-0.0008242962727378014,-0.009529664924684987,-0.011692650334075738,0.0033898305084745233,0.004213483146067397,0.0034154279643809245,0.01416122004357301,0.003095975232198178,-0.028933092224231464,-4.442882535345987e-05,-0.0004567622814126037,-0.012468827930174451,-0.0019295706705257927,0.00674933291477009,0.0030581039755350763,0.02203856749311295,0.0,0.02872062663185382,-0.0008645992915953817,0.005357142857142838,0.008152173913043459,0.01938851603281133,-0.053333333333333344,-0.0038022813688212147,-0.01411589895988119,0.0,-0.033655868742111905,-0.004878048780487697,0.013720557969357559,-0.0007249003262050913,0.0
